EVENT,FOR,WHERE,CITY,STATE,DAY,DATE,MEMBER,NONMEMBER,PRESALE,CASH,VENMO,SIGN UP,LAT,LON,CREATED,POSTER
Open Mat,New Years Open Mat,CT Submission Grappling,Bridgeport,Connecticut,Wednesday,12/31/2025,,,,,,,41.187393,-73.195757,
Open Mat,New Years Open Mat,Gracie Gym,Windham,Maine,Thursday,01/01/2026,,,,,,,43.794689,-70.405329,
Open Mat,New Years Open Mat,Port City BJJ,Kittery,Maine,Thursday,01/01/2026,,,,,,,43.088143,-70.736162,
Open Mat,New Years Open Mat,Team Link NH,Hooksett,New Hampshire,Thursday,01/01/2026,,,,,,,43.081242,-71.446616,
Open Mat,New Years Open Mat,Pajama Strangle Time,Providence,Rhode Island,Thursday,01/01/2026,,,,,,,41.823056,-71.418784,
Open Mat,New Years Open Mat,Balance Point BJJ,Milford,New Hampshire,Thursday,01/01/2026,,,,,,,42.818645,-71.673354,
Open Mat,New Years Open Mat,Mass BJJ The Valley,Devens,Massachusetts,Thursday,01/01/2026,,,,,,,42.543366,-71.614028,
Open Mat,New Years Open Mat,CT Submission Grappling,Bridgeport,Connecticut,Thursday,01/01/2026,,,,,,,41.187393,-73.195757,
Open Mat,New Years Open Mat,Underdog MMA,West Hartford,Connecticut,Friday,01/02/2026,,,,,,,41.766568,-72.754944,
Comp,Grappling Industries,,Boston,Massachusetts,Saturday,01/03/2026,,,,,,,42.338551,-71.018253,
Comp (Invite),Reality Righting,Mohegan Sun Arena,Uncasville,Connecticut,Saturday,01/03/2026,,,,,,,41.434545,-72.109800,
Women's Only,Women’s Only Open Mat,Radius Martial Arts,Fairfield,Connecticut,Sunday,01/04/2026,,,,,,,41.175940,-73.272046,
Open Mat,Mega Mat Open Mat,Coventry BJJ,Coventry,Rhode Island,Sunday,01/04/2026,,,,,,,41.698325,-71.662734,
Open Mat,Women’s Only Open Mat,Fenix BJJ,Tewksbury,Massachusetts,Saturday,01/10/2026,,,,,,,42.612088,-71.227845,
Seminar,Paulo PiuPiu Silva,Brabos Brazilian Jiu Jiutsu,North Andover,Massachusetts,Saturday,01/10/2026,,,,,,,42.673909,-71.091334,
Seminar,Diego Pato,Morselli Jiu Jitsu,Taunton,Massachusetts,Saturday,01/10/2026,,,,,,,41.903324,-71.094987,
Seminar,Marcos Cunha,TMC Danbury BJJ,Danbury,Connecticut,Saturday,01/10/2026,,,,,,,41.398741,-73.478103,
Grand Opening,Leverage Jiu Jitsu Grand Opening,Leverage Jiu Jitsu,Concord,New Hampshire,Saturday,01/10/2026,,,,,,,43.232493,-71.561252,
Women's Only,True Strength All Levels Event,RedZone Jiu Jitsu,Monroe,Connecticut,Sunday,01/11/2026,,,,,,,41.339236,-73.222828,
Women's Only,Women’s Only Open Mat,Team Flo,Tyngsboro,Massachusetts,Tuesday,01/13/2026,,,,,,,42.667762,-71.428820,
Seminar,Marcelo Alonso,Kevin Watson BJJ,Dover,New Hampshire,Saturday,01/17/2026,,,,,,,43.197862,-70.873670,
Comp,Gaman Submission Challenge,,Newtown,Connecticut,Saturday,01/17/2026,,,,,,,41.399503,-73.293982,
Comp (Invite),Fight Back - Women’s Only Invtnl.,Integrated Martial Arts,West Boylston,Massachusetts,Saturday,01/17/2026,,,,,,,42.369417,-71.785036,
Comp (Invite),Flow Sub Only Underground 6,,Rockland,Maine,Saturday,01/17/2026,,,,,,,44.123883,-69.130452,
Open Mat,Spar Club Open Sparring,Iron Lion Team,Bridgeport,Connecticut,Sunday,01/18/2026,,,,,,,41.187393,-73.195757,
Seminar,Nick Fiore,Z Team Jiu Jitsu,Fitchburg,Massachusetts,Wednesday,01/21/2026,,,,,,,42.601977,-71.815870,
Seminar,Luigi Mondelli,Technique BJJ,Prospect,Connecticut,Saturday,01/24/2026,,,,,,,41.499247,-72.975634,
Seminar,Shawn Melanson,Alpha Nerds Facility,Natick,Massachusetts,Saturday,01/24/2026,,,,,,,42.284822,-71.348811,
Seminar,Carlos Henrique,Carlson Gracie Team CT,Stamford,Connecticut,Saturday,01/24/2026,,,,,,,41.079611,-73.546080,
Seminar,Johnny Durett,Underdog MMA,W. Hartford,Connecticut,Saturday,01/24/2026,,,,,,,41.766568,-72.754944,
Grand Opening,Flow With The Go Grand Opening,Flow With The Go Jiu Jitsu,Seabrook,New Hampshire,Saturday,01/24/2026,,,,,,,42.883123,-70.860823,
Open House,Promotion + Anniv Party,Gracie Litchfield Hills,Torrington,Connecticut,Saturday,01/24/2026,,,,,,,41.800652,-73.121221,
Open House,SBG East Coast Open House,SBG East Coast,Dartmouth,Massachusetts,Saturday,01/24/2026,,,,,,,41.613540,-70.970478,
Women's Only,Women’s Only Open Mat *CNCLD,Gate City MMA,Nashua,New Hampshire,Sunday,01/25/2026,,,,,,,42.749074,-71.490544,
Open Mat,Spar Club Open Sparring,Iron Lion Team,Bridgeport,Connecticut,Sunday,01/25/2026,,,,,,,41.187393,-73.195757,
Seminar,Walter Cotito,Elements MMA,Keene,New Hampshire,Friday,01/30/2026,,,,,,,42.933692,-72.278141,
Seminar,Justin “JFLO” Flores,Summit Jiu Jitsu,Stamford,Connecticut,Friday,01/30/2026,,,,,,,41.079611,-73.546080,
Seminar,Phil Cardella,Gracie Jiu Jitsu,Berlin,Connecticut,Saturday,01/31/2026,,,,,,,41.605451,-72.778497,
Seminar,Brian Glick,Sig Sauer Academy,Epping,New Hampshire,Saturday,01/31/2026,,,,,,,43.033417,-71.074230,
Comp,NAGA Grappling,,Tiverton,Rhode Island,Saturday,01/31/2026,,,,,,,41.625944,-71.213379,
Women's Only,Chokes For Chicks,Pajama Strangle Time,Providence,Rhode Island,Sunday,02/01/2026,,,,,,,41.823056,-71.418784,
Seminar,Edvaldo Maguila,Cesario Team Bjj,Leominster,Massachusetts,Sunday,02/01/2026,,,,,,,42.520876,-71.770611,
Seminar,Eduardo Duda Dias,Gracie Barra,South Portland,Maine,Sunday,02/01/2026,,,,,,,43.631402,-70.285989,
Open Mat,Mega Mat Open Mat,Pajama Strangle Time,Providence,Rhode Island,Sunday,02/01/2026,,,,,,,41.823056,-71.418784,
Open Mat,Chokes and Jokes,Pajama Strangle Time,Providence,Rhode Island,Thursday,02/05/2026,,,,,,,41.823056,-71.418784,
Seminar,Priit Mihkelson,Greenwich Jiu Jiutsu Academy,Greenwich,Connecticut,Friday,02/06/2026,,,,,,,41.045366,-73.634018,
Seminar,Priit Mihkelson,Greenwich Jiu Jiutsu Academy,Greenwich,Connecticut,Friday,02/06/2026,,,,,,,41.045366,-73.634018,
Open House,1 Year Anivsry - Open Mat/Party,RedZone Jiu Jitsu,Monroe,Connecticut,Friday,02/06/2026,,,,,,,41.339236,-73.222828,
Seminar,Serge Bouyssou,Elevate Dojo,Exeter,Rhode Island,Saturday,02/07/2026,,,,,,,41.569431,-71.627921,02/02/2026
Seminar,Eduardo Duda Dias,Gracie Barra,Peabody,Massachusetts,Saturday,02/07/2026,,,,,,,42.534310,-70.969443,
Seminar,Junny Ocasio,Clandestine Submissions,Sanford,Maine,Saturday,02/07/2026,,,,,,,43.424142,-70.757859,
Seminar,Kevin Watson,Flow BJJ,Rockland,Maine,Sunday,02/08/2026,,,,,,,44.123883,-69.130452,
Comp,Gaman Mass Open,,Tyngsboro,Massachusetts,Sunday,02/08/2026,,,,,,,42.667762,-71.428820,
Women's Only,Women’s Only Open Mat,Fenix BJJ,Woburn,Massachusetts,Saturday,02/14/2026,,,,,,,42.488703,-71.154383,02/02/2026
Women's Only,Women’s Only Open Mat,Leverage Jiu Jitsu,Concord,New Hampshire,Saturday,02/14/2026,,,,,,,43.232493,-71.561252,02/02/2026
Comp,Gaman Connecticut Open,,Newtown,Connecticut,Saturday,02/14/2026,,,,,,,41.399503,-73.293982,
Comp,United Grappling,,Danbury,Connecticut,Sunday,02/15/2026,,,,,,,41.398741,-73.478103,
Seminar,Roberto Maia,North Shore Bjj,Salem,Massachusetts,Saturday,02/21/2026,,,,,,,42.499248,-70.898204,02/02/2026
Seminar,Meyram Maquine,BTT Boston,Everett,Massachusetts,Saturday,02/21/2026,,,,,,,42.408430,-71.053663,
Seminar,Joel Bane,Technique BJJ,Prospect,Connecticut,Saturday,02/21/2026,,,,,,,41.499247,-72.975634,
Comp,World Championship Grappling,,Sturbridge,Massachusetts,Saturday,02/21/2026,,,,,,,42.108429,-72.078690,
Comp (Invite),Combat Zone 91,,Manchester,New Hampshire,Saturday,02/21/2026,,,,,,,42.984941,-71.444131,
Seminar,Gabriel Sousa,RedZone Jiu Jitsu,Monroe,Connecticut,Sunday,02/22/2026,,,,,,,41.339236,-73.222828,
Women's Only,Women’s Only Open Mat,Gate City MMA,Nashua,New Hampshire,Sunday,02/22/2026,,,,,,,42.749074,-71.490544,
Seminar,Joel Bane,Technique BJJ,Prospect,Connecticut,Sunday,02/22/2026,,,,,,,41.499247,-72.975634,
Open Mat,Winter Open Mat + Potluck,Black Wolf Martial Arts,Madison,Connecticut,Sunday,02/22/2026,,,,,,,41.344479,-72.624543,02/02/2026
Seminar,Placido Santos *RESCHDLD,First Colony BJJ,Marblehead,Massachusetts,Monday,02/23/2026,,,,,,,42.495629,-70.835820,
Women's Only,Mat Sisters - Women’s Open Mat,Team Lawton Martial Arts,Farmingdale,Maine,Friday,02/27/2026,,,,,,,44.260548,-69.827805,02/02/2026
Seminar,Anderson Silverio - White Belt Only,Team Forsa,Woburn,Massachusetts,Saturday,02/28/2026,,,,,,,42.488703,-71.154383,
Seminar,Alex West,Integrated Martial Arts,Worcester,Massachusetts,Saturday,02/28/2026,,,,,,,42.269478,-71.807783,
Comp (Invite),Imperium Jiu Jitsu Tournament,Imperium Martial Arts,North Reading,Massachusetts,Saturday,02/28/2026,,,,,,,42.578401,-71.084448,
Comp,NAGA Grappling,,Hanover,Massachusetts,Saturday,02/28/2026,,,,,,,42.122956,-70.856310,
Women's Only,True Strength Advanced Only,FITE Fit ,Glastonbury,Connecticut,Saturday,03/07/2026,,,,,,,41.691883,-72.552173,02/02/2026
Comp (Invite),TLP Saint Patrick’s Grappling Clash,,Windsor,Connecticut,Saturday,03/07/2026,,,,,,,41.871037,-72.675082,
Kids Event,Free Jiu Jitsu Seminar,Steeple City Jiu Jitsu,North Adams,Massachusetts,Saturday,03/07/2026,,,,,,,42.675565,-73.118114,
Women's Only,Mayara Custodio - Seminar,Renzo Gracie Academy,Smithfield,Rhode Island,Sunday,03/08/2026,,,,,,,41.900945,-71.528890,
Comp,Fuji BJJ,,Wakefield,Massachusetts,Sunday,03/08/2026,,,,,,,42.504361,-71.064061,
Seminar,Luke Griffith,BSF,Boston,Massachusetts,Saturday,03/14/2026,,,,,,,42.338551,-71.018253,02/02/2026
Seminar,Wellington Megaton Dias,Sardinha BJJ,Hyannis,Massachusetts,Saturday,03/14/2026,,,,,,,41.661478,-70.356951,
Seminar,Luke Griffith,Blood Sweat and Tears,Peabody,Massachusetts,Sunday,03/15/2026,,,,,,,42.534310,-70.969443,02/02/2026
Comp,United Grappling *RESCHDLD,,Boston,Massachusetts,Sunday,03/15/2026,,,,,,,42.338551,-71.018253,
Seminar,Greg Souders,South Boston BJJ,Boston,Massachusetts,Saturday,03/21/2026,,,,,,,42.338551,-71.018253,02/02/2026
Seminar,Marcus Buchecha,Daniel Gracie Academy,Northborough,Massachusetts,Saturday,03/21/2026,,,,,,,42.323342,-71.646236,
Comp,United Grappling,,Derry,New Hampshire,Saturday,03/28/2026,,,,,,,42.887613,-71.282047,
Women's Only,Women’s Only Open Mat *RESCHDLD,Gate City MMA,Nashua,New Hampshire,Sunday,03/29/2026,,,,,,,42.749074,-71.490544,
Comp,Grappling Industries,,Boston,Massachusetts,Saturday,04/04/2026,,,,,,,42.338551,-71.018253,
Comp,Grappling Industries,,Warwick,Rhode Island,Saturday,04/11/2026,,,,,,,41.703085,-71.420310,
Women's Only,True Strength All Levels Event,Technique BJJ,Prospect,Connecticut,Sunday,04/19/2026,,,,,,,41.499247,-72.975634,
Comp,Tap Cancer Out,,Fairfield,Connecticut,Saturday,05/02/2026,,,,,,,41.175940,-73.272046,
Comp,IBJJF Boston Spring Open (GI),,Boston,Massachusetts,Saturday,05/09/2026,,,,,,,42.338551,-71.018253,
Comp,IBJJF Boston Spring Open (NO GI),,Boston,Massachusetts,Sunday,05/10/2026,,,,,,,42.338551,-71.018253,
Comp,Grappling Industries,,Milford,New Hampshire,Saturday,05/23/2026,,,,,,,42.818645,-71.673354,
Kids Event,Black Fly Kids Northeast Comp,,Rangeley,Maine,Sunday,06/21/2026,,,,,,,44.969379,-70.724751,
Comp,Grappling Industries,,Boston,Massachusetts,Saturday,07/11/2026,,,,,,,42.338551,-71.018253,
Comp,New Breed Jiu Jitsu,,Newtown,Connecticut,Saturday,07/18/2026,,,,,,,41.399503,-73.293982,
Seminar,Defensive Edge Camp,,Sturbridge,Massachusetts,Friday,08/07/2026,,,,,,,42.108429,-72.078690,
Seminar,Defensive Edge Camp,,Sturbridge,Massachusetts,Saturday,08/08/2026,,,,,,,42.108429,-72.078690,
Seminar,Defensive Edge Camp,,Sturbridge,Massachusetts,Sunday,08/09/2026,,,,,,,42.108429,-72.078690,
Comp,Grappling Industries,,Milford,New Hampshire,Saturday,08/15/2026,,,,,,,42.818645,-71.673354,
Comp,Grappling Industries,,Warwick,Rhode Island,Saturday,09/05/2026,,,,,,,41.703085,-71.420310,
Comp,Grappling Industries,,Boston,Massachusetts,Saturday,10/10/2026,,,,,,,42.338551,-71.018253,
Comp,Grappling Industries,,Milford,New Hampshire,Saturday,11/07/2026,,,,,,,42.818645,-71.673354,
Comp,Tap Cancer Out,,Boston,Massachusetts,Saturday,11/14/2026,,,,,,,42.338551,-71.018253,
Comp,Tap Cancer Out (Kids),,Boston,Massachusetts,Sunday,11/15/2026,,,,,,,42.338551,-71.018253,
Seminar,Vinicius Garcia,Valle Jiu Jitsu,Londonderry,New Hampshire,Saturday,02/07/2026,,,,,,,42.879789,-71.392326,02/03/2026
Seminar,Hiago Gama,Gracie Sports HQ,Norwalk,Connecticut,Saturday,2/28/2026,,,,,,,41.092739,-73.419796,02/03/2026
Grand Opening,MJJ Grand Opening,Morselli Jiu Jitsu,Attleboro,Massachusetts,Saturday,2/28/2026,,,,,,,41.931653,-71.294503,02/04/2026
Kids Event,Beginner’s Youth Tournament,Whaling City Athletic Club,New London,Connecticut,Saturday,3/7/2026,,,,,,,41.332957,-72.096176,02/04/2026
Women's Only,Women’s Only Open Mat,Team Flo,Tyngsboro,Massachusetts,Tuesday,3/10/2026,,,,,,,42.667762,-71.428820,02/05/2026
Seminar,Ricardo “Animal” Migliarese,Gracie Sports,Fairfield,Connecticut,Saturday,4/18/2026,100,100,,y,,y,41.175940,-73.272046,02/05/2026
Seminar,Ryron Gracie,Gracie Sports HQ,Norwalk,Connecticut,Thursday,2/12/2026,,,,,,,41.092739,-73.419796,02/05/2026
Seminar,Dennis Pinto *RESCHDLD,Gentle Art Dojo,Littleton,Massachusetts,Sunday,3/1/2026,,,,,,,42.535931,-71.490569,02/05/2026
Grand Opening,Grip BJJ Grand Opening,Grip Brazilian JiuJitsu,Hudson,Massachusetts,Saturday,2/7/2026,,,,,,,42.389071,-71.545864,02/06/2026
Self Defense,Women’s Self Defense,Gracie Sports,Fairfield,Connecticut,Saturday,3/14/2026,,,,,,,41.175940,-73.272046,02/07/2026
Kids Event,N.E. Youth Regional Training,Ascension Athletics,Bristol,Connecticut,Sunday,3/1/2026,,,,,,,41.681578,-72.940749,02/07/2026
Women's Only,Women’s Only Seminar,Empire BJJ,Freeport,Maine,Friday,2/20/2026,,,,,,,43.844826,-70.089953,02/07/2026
Seminar,Joe Moreira,Combate Real School,Southbridge,Massachusetts,Tuesday,2/24/2026,,,,,,,42.059737,-72.033908,02/07/2026
Seminar,Alexandre “Cafe” Dantas,Gracie Barra,Boston,Massachusetts,Saturday,2/28/2026,,,,,,,42.338551,-71.018253,02/07/2026
Women's Only,Women’s Only Open Mat,Team Forsa,Woburn,Massachusetts,Sunday,3/8/2026,,,,,,,42.488703,-71.154383,02/08/2026
Seminar,Andre “Dedeco” Almeida,Team Flo,Tyngsboro,Massachusetts,Saturday,3/28/2026,80,100,,y,y,,42.667762,-71.428820,02/08/2026
Grand Opening,Atlas Grand Re-Opening,Atlas JiuJitsu,Waltham,Massachusetts,Monday,2/9/2026,,,,,,,42.388921,-71.242268,02/08/2026
Comp,Flow Sub Only - Spring Open,,Rockland,Maine,Sunday,3/29/2026,,,,,,,44.123883,-69.130452,02/09/2026
Comp,Flow Sub Only - Summer Open,,Rockland,Maine,Saturday,6/13/2026,,,,,,,44.123883,-69.130452,02/09/2026
Open Mat,Valentine’s Day Open Mat,Pajama Strangle Time,Providence,Rhode Island,Saturday,2/14/2026,,,,,,,41.823056,-71.418784,02/10/2026
Open House,Friday Open House,Daniel Gracie Academy,Hanover,Massachusetts,Friday,2/20/2026,,,,,,,42.122956,-70.856310,02/11/2026
Women's Only,Fernanda Araujo - Self Defense,Defensive Edge MMA,Wakefield,Massachusetts,Wednesday,2/25/2026,,,,,,,42.504361,-71.064061,02/11/2026
Women's Only,Fernanda Araujo - Self Defense,Defensive Edge MMA,Wakefield,Massachusetts,Saturday,2/28/2026,,,,,,,42.504361,-71.064061,02/11/2026
Comp (Invite),LIJJN - Team Series CT,,Windsor,Connecticut,Saturday,3/28/2026,,,,,,,41.871037,-72.675082,02/11/2026
Comp (Invite),Reality Fighting,,Uncasville,Connecticut,Saturday,5/9/2026,,,,,,,41.434545,-72.109800,02/13/2026
Seminar,Elias Morales,Full Circle Martial Arts,Suffield,Connecticut,Friday,2/27/2026,,,,,,,41.999915,-72.678751,02/13/2026
Seminar,Christos Papadelos,Tokyo Joe’s Studios,Hooksett,New Hampshire,Monday,3/16/2026,30,30,,,,,43.081242,-71.446616,02/13/2026
Comp (Invite),ASAP Fighting Championship,,Cranston,Rhode Island,Friday,2/20/2026,,,,,,,41.769734,-71.485049,02/16/2026
Seminar,Mauro Ayres,Vermont BJJ Academy,Williston,Vermont,Saturday,5/2/2026,,,,,,,44.429166,-73.096310,02/16/2026
Seminar,Judo Takedowns: Fernanda + Michelle,Defensive Edge,Wakefield,Massachusetts,Saturday,3/7/2026,,,,,,,42.504361,-71.064061,02/16/2026
Seminar,Judo Takedowns: Fernanda + Michelle,Defensive Edge,Wakefield,Massachusetts,Saturday,3/14/2026,,,,,,,42.504361,-71.064061,02/16/2026
Seminar,Judo Takedowns: Fernanda + Michelle,Defensive Edge,Wakefield,Massachusetts,Saturday,3/21/2026,,,,,,,42.504361,-71.064061,02/16/2026
Seminar,Judo Takedowns: Fernanda + Michelle,Defensive Edge,Wakefield,Massachusetts,Saturday,3/28/2026,,,,,,,42.504361,-71.064061,02/16/2026
Women's Only,Women’s Only Open Mat,Fenix BJJ,Tewksbury,Massachusetts,Saturday,3/14/2026,,,,,,,42.612088,-71.227845,02/17/2026
Comp,IBJJF Boston Spring Open (KIDS),,Boston,Massachusetts,Sunday,5/10/2026,,,,,,,42.338551,-71.018253,02/17/2026
Women's Only,Women’s Only Open Mat,Balance Point BJJ,Milford,New Hampshire,Sunday,2/22/2026,,,,,,,42.818645,-71.673354,02/17/2026
Workshop,Mattera PT Free Inj. Screening,Team Forsa,Woburn,Massachusetts,Sunday,3/8/2026,,,,,,,42.488703,-71.154383,02/17/2026
Seminar,Gustavo Saraiva,Unit 232,Littleton,Massachusetts,Sunday,3/1/2026,,,,,,,42.535931,-71.490569,02/18/2026
Seminar,Luke Griffith (Members Only),Nostros MMA,Somersworth,New Hampshire,Friday,3/13/2026,,,,,,,43.253476,-70.887944,02/18/2026
Seminar,Giancarlo Bodoni,Nostros MMA,Somersworth,New Hampshire,Tuesday,3/31/2026,150,160,,,,,43.253476,-70.887944,02/18/2026
Comp (Invite),Top Level Pro 23,,Windsor,Connecticut,Saturday,6/20/2026,,,,,,,41.871037,-72.675082,02/18/2026
Self Defense,Self Defense - Proceeds to Charity,Atlas JiuJitsu,Waltham,Massachusetts,Saturday,3/14/2026,,,,,,,42.388921,-71.242268,02/19/2026
Women's Only,Frankie Passos/Banana Seminar,Daniel Gracie Academy,Hyannis,Massachusetts,Saturday,3/7/2026,,,,,,,41.661478,-70.356951,02/19/2026
Workshop,WholeHealth Strength+Mobility,Mass BJJ The Valley,Devens,Massachusetts,Saturday,2/21/2026,,,,,,,42.543366,-71.614028,02/19/2026
Seminar,Cleo Ncube Wrestling,Florian Martial Arts,Brookline,Massachusetts,Saturday,2/21/2026,,,,,,,42.323853,-71.142003,02/20/2026
Self Defense,Mayara Custodio No Gi,Gracie Barra,Peabody,Massachusetts,Saturday,3/7/2026,,,,,,,42.534310,-70.969443,02/21/2026
Women's Only,Intl. Women’s Day Class,Endure BJJ,Shelton,Connecticut,Sunday,3/8/2026,,,,,,,41.304577,-73.139215,02/23/2026
Women's Only,Women’s Only Open Mat,Gate City MMA,Nashua,New Hampshire,Sunday,03/22/2026,,,,,,,42.749074,-71.490544,
Seminar,Dennis Pinto,Gentle Art Dojo,Littleton,Massachusetts,Sunday,3/14/2026,50,50,,,,,42.535931,-71.490569,02/05/2026
Comp,Fuji Spring Championship,,Middletown,Connecticut,Saturday,4/18/2026,,,,,,,41.562320,-72.650648,02/24/2026
Open Mat,Mega Mat Open Mat,Whaling City Athletic Club,New London,Connecticut,Sunday,3/1/2026,,,,,,,41.332957,-72.096176,02/25/2026
Seminar,Christos Papadelos,Mau Mau BJJ,Medford,Massachusetts,Tuesday,3/17/2026,30,30,,,,,42.423844,-71.109231,02/25/2026
Seminar,Christos Papadelos,Imperium Martial Arts,North Reading,Massachusetts,Friday,3/13/2026,40,40,,,,,42.578401,-71.084448,02/25/2026
Workshop,IBJJF Rules Seminar: George+Chico,Soneca BJJ,Marlborough,Massachusetts,Friday,3/6/2026,,,,,,,42.349617,-71.547214,02/27/2026
Women's Only,Women’s Open Mat,Radius Martial Arts,Fairfield,Connecticut,Sunday,3/1/2026,,,,,,,41.175940,-73.272046,02/28/2026
Seminar,Alexandre ‘Vaca’ Moreira,Tokyo Joe’s Studios,Hooksett,New Hampshire,Saturday,3/7/2026,,,,,,,43.081242,-71.446616,03/01/2026
Seminar,Andre ‘Dedeco’ Almeida,Bazzani Martial Arts,Nashua,New Hampshire,Saturday,3/14/2026,80,80,,,,,42.749074,-71.490544,03/02/2026
Seminar,Adam Wardzinski,Broadway Jiu Jitsu,Boston,Massachusetts,Saturday,3/21/2026,125,125,,y,y,,42.338551,-71.018253,03/02/2026
Comp (Invite),ASAP Fighting Championship,,Cranston,Rhode Island,Sunday,4/26/2026,,,,,,,41.769734,-71.485049,03/03/2026
Comp (Invite),Combat Collision 9,,Oakville,Connecticut,Sunday,5/24/2026,,,,,,,41.588972,-73.090475,03/03/2026
Women's Only,Women Only Open Mat,Newaza Jiu Jitsu,Fitchburg,Massachusetts,Sunday,4/12/2026,,,,,,,42.601977,-71.815870,03/04/2026
Seminar,Todd Brown (GI),Monadnock BJJ,Swanzey,New Hampshire,Saturday,3/21/2026,60,60,,y,y,,42.858271,-72.296360,03/05/2026
Seminar,Todd Brown (NO GI),Monadnock BJJ,Swanzey,New Hampshire,Friday,3/20/2026,60,60,,y,y,,42.858271,-72.296360,03/05/2026
Seminar,Ademir Barreto,Newaza Jiu Jitsu,Fitchburg,Massachusetts,Thursday,5/7/2026,,,,,,,42.601977,-71.815870,03/05/2026
Workshop,Adaptive Jiu Jitsu,Gracie Sports,Fairfield,Connecticut,Saturday,3/7/2026,,,,,,,41.175940,-73.272046,03/05/2026
Women's Only,Women’s Only Class + Defense,RedZone Jiu Jitsu,Monroe,Connecticut,Saturday,3/7/2026,,,,,,,41.339236,-73.222828,03/05/2026
Seminar,Murilo Bustamante,BTT Boston,Everett,Massachusetts,Sunday,3/8/2026,,,,,,,42.408430,-71.053663,03/05/2026
Seminar,Julio Migliorini,Gracie Sports,Fairfield,Connecticut,Saturday,3/7/2026,,,,,,,41.175940,-73.272046,03/05/2026
Comp (Invite),Imperium Delerium - Rock ‘n Roll,Imperium Martial Arts,North Reading,Massachusetts,Saturday,5/23/2026,,,,,,,42.578401,-71.084448,03/06/2026
Workshop,NP - Shoulder and Elbow Resilience,Underdog MMA,West Hartford,Connecticut,Saturday,3/21/2026,20,20,,,,y,41.766568,-72.754944,03/06/2026
Seminar,Anderson Silverio: Blue/Purple Passing,Team Forsa,Woburn,Massachusetts,Saturday,4/4/2026,35,50,,,,,42.488703,-71.154383,03/06/2026
Seminar,14th Anniv. + Roberto Maia,Mass BJJ,Arlington,Massachusetts,Saturday,4/4/2026,60,120,,y,,,42.418722,-71.163912,03/06/2026
Comp,Versus Combat Series,,Bangor,Maine,Saturday,5/2/2026,,,,,,,44.801182,-68.777813,03/06/2026
Open Mat,Spar Club Open Sparring,Iron Lion Team,Bridgeport,Connecticut,Friday,3/20/2026,,,,,,,41.187393,-73.195757,03/07/2026
Open Mat,Spar Club Open Sparring,Iron Lion Team,Bridgeport,Connecticut,Sunday,3/29/2026,,,,,,,41.187393,-73.195757,03/07/2026
Comp (Invite),LIJJN - Team Series CT 2,Cruvinel Brothers,Monroe,Connecticut,Tuesday,4/18/2026,,,,,,,41.339236,-73.222828,03/07/2026
Seminar,Ryron Gracie,Gracie Jiu Jitsu,Dedham,Massachusetts,Friday,3/20/2026,,,,,,,42.246872,-71.179462,03/08/2026
Seminar,Dima Murovanni,South Boston BJJ,Boston,Massachusetts,Friday,4/24/2026,,,,,,,42.338551,-71.018253,03/09/2026
Comp,NAGA Grappling,,Hanover,Massachusetts,Saturday,6/20/2026,,,,,,,42.122956,-70.856310,03/09/2026
Comp,NAGA Grappling,,Newtown,Connecticut,Saturday,6/13/2026,,,,,,,41.399503,-73.293982,03/09/2026
Seminar,Placido Santos *RESCHDLD,First Colony BJJ,Marblehead,Massachusetts,Monday,3/16/2026,,,,,,,42.495629,-70.835820,03/09/2026
Comp (Invite),Jiu Jitsu Showdown,Middlebury Jiu Jitsu,Middlebury,Vermont,Sunday,4/26/2026,,,,,,,44.001900,-73.119047,03/11/2026
Open Mat,RedZone Open Mat,RedZone Jiu Jitsu,Monroe,Connecticut,Saturday,3/14/2026,,,,,,,41.339236,-73.222828,03/11/2026
Workshop,Mobility For MMA/BJJ,Imperium Martial Arts,North Reading,Massachusetts,Monday,3/16/2026,,,,,,,42.578401,-71.084448,03/11/2026
Self Defense,Women’s Only Self Defense,Flow With The Go Jiu Jitsu,Seabrook,New Hampshire,Saturday,3/28/2026,,25,,,,y,42.883123,-70.860823,03/12/2026
Seminar,Robson Barros,Daniel Gracie Academy,Hyannis,Massachusetts,Saturday,3/28/2026,70,70,,,,y,41.661478,-70.356951,03/13/2026
Kids Event,Wallace Castro Team,Cruvinel Brothers,Monroe,Connecticut,Thursday,3/20/2026,,,,,,,41.339236,-73.222828,03/13/2026
Seminar,Royce Gracie,Royce Gracie Academy,Glastonbury,Connecticut,Monday,5/4/2026,,,,,,,41.691883,-72.552173,03/14/2026
Seminar,Marcelo Siqueira,Off Your Back Academy,Salem,New Hampshire,Sunday,5/10/2026,,,,,,,42.788267,-71.221725,03/15/2026
Seminar,Jake Smith,Umass Amherst,Amherst,Massachusetts,Saturday,3/28/2026,,,,,,,42.363534,-72.507291,03/15/2026
Comp,United Grappling,,Boston,Massachusetts,Sunday,03/29/2026,,,,,,,42.338551,-71.018253,03/15/2026
Seminar,Jay Hanley,Dark Arts Jiu Jitsu,Brentwood,New Hampshire,Saturday,3/21/2026,,,,,,,42.983723,-71.053998,03/15/2026
Seminar,Joel Bane,Snake Pit USA MMA,Billerica,Massachusetts,Saturday,6/6/2026,60,60,,,,y,42.559674,-71.260948,03/15/2026
